Hotel Name,Price,Review Score (/10),Hotel URL,Description,Latitude,Longitude,Distance (km)
Tolip Hotel Alexandria,413,8.2,https://www.booking.com/hotel/eg/royal-tulip-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=78883120_406187102_2_33_0_131741&highlighted_blocks=78883120_406187102_2_33_0_131741&matching_block_id=78883120_406187102_2_33_0_131741&sr_pri_blocks=78883120_406187102_2_33_0_131741_41250&from=searchresults,"This 5-star hotel in Alexandria offers an outdoor pool, a spa and a gym. It features modern accommodations with views of the sea or city. Free Wi-Fi is available in public areas.

Air-conditioned rooms are equipped with a mini-bar and flat-screen satellite TV. Each suite comes with a living room and a dining table. Featuring a bathtub and shower, private bathrooms are stocked with free toiletries. All rooms have a balcony.

Guests can choose to dine at any of the hotel’s 9 dining outlets, which serve a variety of cuisine ranging from local to international. The pool bars are an ideal place for relaxation.

The hotel is 1312 feet from Al-Salam Theater and Stanley Bridge, and is 0.9 mi from Sidi Gaber Railway Station. Borg el Arab International Airport is 26 mi away. The property offers parking at an extra cost. | Couples in particular like the location – they rated it 9.0 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",31.231793499770284,29.94602680206299,180.59
grey l studio apartments Corniche Alexandria,155,8.6,https://www.booking.com/hotel/eg/grey-l-studio-apartments-corniche-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1311608120_403940546_2_0_0&highlighted_blocks=1311608120_403940546_2_0_0&matching_block_id=1311608120_403940546_2_0_0&sr_pri_blocks=1311608120_403940546_2_0_0__15480&from=searchresults,"Comfortable Accommodations: Gray L Studio Apartments Corniche Alexandria in Alexandria offers spacious apartments with terraces. Each unit features air-conditioning, a private bathroom with a walk-in shower, and a fully equipped kitchenette.

Convenient Facilities: Guests benefit from a elevator, 24-hour front desk, daily housekeeping service, family rooms, and full-day security. Additional amenities include a balcony, sofa bed, and soundproofing.

 Located 30 mi from Borg el Arab International Airport, the apartment is near Shatibi Beach (1.1 mi), Alexandrina Library (14-minute walk), and Alexandria Stadium (1.2 mi). Nearby attractions include the Graeco-Roman Museum and Alexandria Zoo.

 Highly rated for room cleanliness, convenient location, and room comfort.",31.202373,29.9014809,181.23
Alexandria Corniche - Camp Caesar Apartment,80,N/A,https://www.booking.com/hotel/eg/alexandria-corniche-camp-caesar-apartment.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1628957601_433488625_4_0_0&highlighted_blocks=1628957601_433488625_4_0_0&matching_block_id=1628957601_433488625_4_0_0&sr_pri_blocks=1628957601_433488625_4_0_0__8000&from=searchresults,"Spacious Accommodations: Alexandria Corniche - Camp Cesar Apartment in Alexandria offers a spacious apartment with one bedroom, one bathroom, and a comfortable living room. The property includes interconnected rooms, ensuring ample space for all guests.

Modern Amenities: Guests enjoy free WiFi, air-conditioning, and a hot tub. The apartment features a balcony, washing machine, fully equipped kitchen with a coffee machine, microwave, and oven. Additional amenities include a sofa bed, TV, and outdoor dining area.

Prime Location: Shatibi Beach is an 8-minute walk away, providing easy beach access. Borg el Arab International Airport is 29 mi from the property, facilitating convenient travel arrangements.",31.2095857,29.9076312,181.38
Rixos Montaza Alexandria,779,9.1,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1323631801_405027592_2_1_0&highlighted_blocks=1323631801_405027592_2_1_0&matching_block_id=1323631801_405027592_2_1_0&sr_pri_blocks=1323631801_405027592_2_1_0__77850&from=searchresults,"Prime Location: Rixos Montaza Alexandria in Alexandria offers a convenient location with Montazah Aida Beach a 9-minute walk away. Nearby attractions include Sidi Gaber Railway Station (6.8 mi) and Alexandria Zoo (8.1 mi). Borg el Arab International Airport is 39 mi from the hotel.

Exceptional Facilities: Guests enjoy a private beach area, beachfront, spa facilities, sauna, fitness center, garden, restaurant, bar, seasonal outdoor swimming pool, and indoor swimming pool. Free WiFi is available throughout the property.

Comfortable Accommodations: Rooms feature air-conditioning, bathrobes, hairdryer, free toiletries, mini-bar, shower, slippers, soundproofing, electric kettle, wardrobe, sea views, balcony, private pool, tea and coffee maker, garden views, dining table, TV, and dining area.

Dining Experience: The family-friendly restaurant serves international cuisine with halal options for lunch and dinner in a traditional, modern, and romantic ambiance.",31.288405,30.015993,180.78
Modern Apartment with Sea View - Alexandria,100,N/A,https://www.booking.com/hotel/eg/modern-apartment-with-sea-view-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1628915701_433486149_5_0_0&highlighted_blocks=1628915701_433486149_5_0_0&matching_block_id=1628915701_433486149_5_0_0&sr_pri_blocks=1628915701_433486149_5_0_0__10000&from=searchresults,"Spacious Accommodations: The Modern Apartment with Sea View in Alexandria offers a spacious layout with three bedrooms, a living room, and a bathroom. The apartment includes a balcony with stunning sea views.

Essential Amenities: Guests enjoy free WiFi, air-conditioning, a fully equipped kitchen, washing machine, mini-bar, and TV. The property ensures comfort and convenience with these essential facilities.

Prime Location: Located on Alexandria Corniche, the apartment is an 8-minute walk from Shatibi Beach. Nearby attractions include the Alexandria Library and the Alexandria Museum, enhancing the stay experience.",31.2095857,29.9076312,181.38
Royal jewel Al-Raml Hotel,400,8.3,https://www.booking.com/hotel/eg/royal-jewel-al-raml-tn-lrml.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1589544407_431821946_2_1_0&highlighted_blocks=1589544407_431821946_2_1_0&matching_block_id=1589544407_431821946_2_1_0&sr_pri_blocks=1589544407_431821946_2_1_0__40000&from=searchresults,"Comfortable Accommodations: Royal Jewel Al-Raml Hotel in Alexandria offers family rooms with sea, garden, or city views. Each room includes air-conditioning, a private bathroom, and modern amenities.

Exceptional Facilities: Guests can enjoy a fitness center, sun terrace, and lush garden. The hotel features a restaurant serving halal meals in a modern, family-friendly setting. Free WiFi is available throughout the property.

Convenient Location: Located 1.1 mi from Shatibi Beach and near attractions such as the Alexandrina Library and Alexandria Stadium. The Borg El Arab International Airport is 29 mi away. A supermarket is located in the surroundings.",31.2024532,29.9032615,181.11
شقه فاخره على الكورنيش للعائلات فقط,200,9.1,https://www.booking.com/hotel/eg/shqh-fkhrh-l-lkwrnysh.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1088649201_404462667_4_0_0&highlighted_blocks=1088649201_404462667_4_0_0&matching_block_id=1088649201_404462667_4_0_0&sr_pri_blocks=1088649201_404462667_4_0_0__20000&from=searchresults,"Beachfront Location: شقه فاخره على الكورنيش للعائلات فقط in Alexandria offers direct beachfront access with stunning sea views. Guests can relax on the terrace or enjoy the outdoor furniture.

Spacious Accommodations: The apartment features two bedrooms, a living room, and a fully equipped kitchen. Additional amenities include air-conditioning, balcony, washing machine, and free WiFi.

Convenient Facilities: The property provides a elevator, 24-hour front desk, family rooms, and full-day security. Reception staff speak Arabic and English.

Nearby Attractions: Abu Haif Beach is a 9-minute walk away. Other points of interest include Sidi Gaber Railway Station (4.3 mi) and Alexandria Zoo (5.6 mi). Borg el Arab International Airport is 36 mi from the apartment.",31.2597955,29.9818711,180.55
Alex inn Rooms,80,6.8,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1538799706_425308342_2_0_0&highlighted_blocks=1538799706_425308342_2_0_0&matching_block_id=1538799706_425308342_2_0_0&sr_pri_blocks=1538799706_425308342_2_0_0__8000&from=searchresults,"Comfortable Accommodations: Alex inn Rooms in Alexandria offers a hostel experience with free WiFi, air-conditioning, and private bathrooms with showers. Each room includes a balcony, bath, and electric kettle, ensuring a pleasant stay.

Convenient Facilities: Guests benefit from a 24-hour front desk and reception staff who speak Arabic and English. Additional amenities include a 3-minute walk to Al Ibrahimiyyah Beach, 1.1 mi to Alexandria Sporting Club, and 1.1 mi to Alexandrina Library.

Local Attractions: Nearby points of interest include the Graeco-Roman Museum of Alexandria (1.9 mi), Alexandria Zoo (2.5 mi), and Borg el Arab International Airport (29 mi). Sidi Gaber Railway Station is 1.4 mi away, providing easy access to the city.",31.2149408654561,29.9218127594127,180.85
ALEX HOMES - Sporting Cozy Apartments with Direct Sea View,432,8.9,https://www.booking.com/hotel/eg/alexandria-luxury-apartments-sporting-direct-sea-view.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=884203702_430480745_5_0_0&highlighted_blocks=884203702_430480745_5_0_0&matching_block_id=884203702_430480745_5_0_0&sr_pri_blocks=884203702_430480745_5_0_0__43240&from=searchresults,"Beachfront Location: Alex Homes - Sporting Cozy Apartments with Direct Sea View in Alexandria offers direct sea views and beachfront access. Cleopatra Beach is a 4-minute walk away, while Sidi Gaber Railway Station lies 1.1 mi from the property.

Comfortable Accommodations: Each apartment features a private bathroom, air-conditioning, and a terrace or balcony. Guests enjoy free WiFi, sea views, and amenities such as a washing machine, kitchen, and streaming services.

Convenient Facilities: The property provides a paid shuttle service, elevator, 24-hour front desk, minimarket, and family rooms. Off-site private parking is available for a fee.

 Alexandria Sporting Club is less than 0.6 mi away, while the Alexandria Zoo is 2.5 mi from the apartment. Borg el Arab International Airport is 32 mi distant.",31.221884742324,29.932165761624,180.71
ابراج المنتزه,150,7.2,https://www.booking.com/hotel/eg/brj-lmntzh-wl-lmntzh.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALvvNnPBsACAdICJGI3OWRhMjhlLTQ4YzMtNDU5Mi1hZGNkLTEzNDNiODk2ZTNlYdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b4918ff791bc0f60&srepoch=1777753715&all_sr_blocks=1565663301_427807349_4_0_0&highlighted_blocks=1565663301_427807349_4_0_0&matching_block_id=1565663301_427807349_4_0_0&sr_pri_blocks=1565663301_427807349_4_0_0__15000&from=searchresults,"Spacious Apartment in Alexandria: ابراج المنتزه offers a spacious apartment in Alexandria, Egypt. The property features one bedroom, one bathroom, and a comfortable living room.

Modern Amenities: Guests enjoy free WiFi in public areas, air-conditioning, a terrace, balcony, washing machine, fully equipped kitchen, and TV.

Convenient Location: Located 34 mi from Borg el Arab International Airport, the apartment is a 5-minute walk from Miami Beach. Nearby attractions include Sidi Gaber Railway Station (5 mi), Alexandria Zoo (6.2 mi), and the Graeco-Roman Museum (7.5 mi).",31.2686271,29.9919935,180.63
