Hotel Name,Price,Review Score (/10),Hotel URL,Description,Latitude,Longitude,Distance (km)
Familio Prince Pyramids INn,82,10.0,https://www.booking.com/hotel/eg/familio-pyramids-inn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1636183901_434007112_2_1_0&highlighted_blocks=1636183901_434007112_2_1_0&matching_block_id=1636183901_434007112_2_1_0&sr_pri_blocks=1636183901_434007112_2_1_0__8225&from=searchresults,"Comfortable Accommodations: Familio Prince Pyramids INn in Cairo offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a mini-bar, flat-screen TV, and free WiFi.

Dining Experience: The hotel features a restaurant serving African, Catalan, Chinese, and other cuisines. Guests can enjoy brunch, lunch, dinner, and high tea in a family-friendly, traditional, modern, or romantic ambiance.

Leisure Facilities: The property offers a sun terrace, outdoor fireplace, and outdoor seating area. Additional amenities include a hot tub, fitness center, and bar.

Prime Location: Located 7 minutes from the Great Sphinx and 1 mi from the Giza Pyramids, the hotel is 19 mi from Sphinx International Airport. Nearby attractions include the Grand Egyptian Museum and Cairo Tower.",29.974769881439023,31.14230077363498,11.86
Hilton Cairo Grand Nile,510,8.0,https://www.booking.com/hotel/eg/grand-nile-tower.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=34835850_404461051_2_2_0&highlighted_blocks=34835850_404461051_2_2_0&matching_block_id=34835850_404461051_2_2_0&sr_pri_blocks=34835850_404461051_2_2_0__51000&from_sustainable_property_sr=1&from=searchresults,"Luxurious rooms and suites offer views across the River Nile at Hiton Cairo Grand Nile. The wellness center also overlooks the Nile and the hotel features 7 restaurants and an outdoor pool.

The elegantly decorated rooms and suites at Hiton Cairo Grand Nile come with a work desk, satellite TV and mini-bar. Each offers a modern bathroom stocked with amenities and a hairdryer.

Guests can enjoy views of the Nile from the revolving restaurant, which serves International dishes. Japanese, Indian and Italian cuisine are also available, and live entertainment is organized regularly on the hotel’s private yacht.

Guests can work out in the gym or enjoy a warm hot-tub session. It is also possible to relax on the waterfront terrace or to visit the hotel’s Galleria shopping and entertainment center. The property offers a supervised kid's club offering activities for children.

Cairo International Airport is 12 mi from the property. The Egyptian Museum is a 15-minute walk away. | Couples in particular like the location – they rated it 9.0 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 18 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",30.033832659772507,31.227006912231445,1.44
Square Hotel El-Tahrir View,330,10.0,https://www.booking.com/hotel/eg/tahrrrriir-vvv.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1639793005_434583103_2_1_0&highlighted_blocks=1639793005_434583103_2_1_0&matching_block_id=1639793005_434583103_2_1_0&sr_pri_blocks=1639793005_434583103_2_1_0__33000&from=searchresults,"Comfortable Accommodations: Square Hotel El-Tahrir View in Cairo offers 4-star comfort with air-conditioned rooms featuring private bathrooms, balconies, and city views. Each room includes a work desk, free WiFi, and modern amenities.

Dining and Leisure: Guests can enjoy a sun terrace, restaurant, and outdoor fireplace. The hotel provides free WiFi, a coffee shop, and an outdoor seating area. Additional facilities include a lounge, minimarket, and shared kitchen.

Prime Location: Located a 2-minute walk from Tahrir Square and 1969 feet from The Egyptian Museum, the hotel is also close to Cairo Tower (19-minute walk) and other attractions. Cairo International Airport is 11 mi away.",30.0443092,31.2366595,0.09
La Mira Pyramids View,112,9.6,https://www.booking.com/hotel/eg/la-mira-pyramids-view.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1602127903_431159931_2_41_0&highlighted_blocks=1602127903_431159931_2_41_0&matching_block_id=1602127903_431159931_2_41_0&sr_pri_blocks=1602127903_431159931_2_41_0__11200&from=searchresults,"Comfortable Accommodations: La Mira Pyramids View in Cairo offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a tea and coffee maker, mini-bar, and free WiFi.

Dining and Leisure: Guests can enjoy a sauna, restaurant, and bar. The family-friendly restaurant serves local cuisine with halal and kosher options. Additional facilities include a barbecue area and free on-site private parking.

Prime Location: Located 5 minutes from the Great Sphinx and 0.9 mi from the Giza Pyramids, the hotel is 19 mi from Sphinx International Airport. Nearby attractions include the Grand Egyptian Museum and Cairo Tower.",29.9759122767527,31.1410740646708,11.87
Lotus Hotel - Golden Square,364,10.0,https://www.booking.com/hotel/eg/loo-cairo.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1638733307_434592675_0_1_0&highlighted_blocks=1638733307_434592675_0_1_0&matching_block_id=1638733307_434592675_0_1_0&sr_pri_blocks=1638733307_434592675_0_1_0__36400&from=searchresults,"Elegant Accommodations: Lotus Hotel - Golden Square in Cairo offers a 5-star experience with spa facilities, a wellness center, fitness center, sun terrace, and a lush garden. Guests enjoy free WiFi, private check-in and check-out, and a 24-hour front desk.

Comfortable Amenities: Rooms feature air-conditioning, private bathrooms with walk-in showers, bathrobes, and free toiletries. Additional amenities include a coffee machine, work desk, and soundproofing. The hotel provides a lounge, outdoor fireplace, and electric vehicle charging station.

Dining Options: Breakfast options include continental, vegetarian, vegan, and halal, with local specialties and cheese. The hotel offers a coffee shop, outdoor seating area, and picnic spots.

Prime Location: Located 11 mi from Cairo International Airport, the hotel is near attractions such as City Stars (16 mi) and the Egyptian Museum (22 mi). Guests can enjoy activities like canoeing and cycling.",30.009756,31.5191579,27.61
Tahrir-View Hotel Cairo Downtown,330,10.0,https://www.booking.com/hotel/eg/gold-cairo-downtown-bdyn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1627836801_433416429_2_1_0&highlighted_blocks=1627836801_433416429_2_1_0&matching_block_id=1627836801_433416429_2_1_0&sr_pri_blocks=1627836801_433416429_2_1_0__33000&from=searchresults,"Comfortable Accommodations: Tahrir-View Hotel Cairo Downtown in Cairo offers family rooms with air-conditioning, private bathrooms, and city views. Each room includes a mini-bar, TV, and free WiFi.

Relaxing Facilities: Guests can enjoy a spa and wellness center, sauna, hot tub, and terrace. Additional amenities include a restaurant, bar, and 24-hour front desk.

Prime Location: Located a 1-minute walk from Tahrir Square and 1969 feet from The Egyptian Museum, the hotel is also near Cairo Tower (18-minute walk) and other attractions. Cairo International Airport is 11 mi away.",30.0441888826734,31.2362992350997,0.06
OWest Pyramids View Hotel,90,9.0,https://www.booking.com/hotel/eg/owest-pyramids-view.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1570011703_428090124_2_41_0&highlighted_blocks=1570011703_428090124_2_41_0&matching_block_id=1570011703_428090124_2_41_0&sr_pri_blocks=1570011703_428090124_2_41_0__9000&from=searchresults,"Elegant Accommodations: OWest Pyramids View Hotel in Cairo offers a 5-star experience with a terrace, restaurant, bar, and free WiFi. Family rooms and a 24-hour front desk ensure comfort and convenience.

Dining Options: Guests can enjoy a variety of breakfast options, including continental, American, buffet, and full English/Irish. The family-friendly restaurant serves European, barbecue grill, and pizza cuisines in traditional and modern settings.

Prime Location: Located 8 minutes from the Great Sphinx and 1.1 mi from the Giza Pyramids, the hotel is 19 mi from Sphinx International Airport. Nearby attractions include the Grand Egyptian Museum and Cairo Tower.",29.9765295886451,31.1435602782728,11.65
Grand Hotel Cairo Downtown,275,9.9,https://www.booking.com/hotel/eg/gar-cairo-downtown-abdeen1.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1627809201_434611088_2_1_0&highlighted_blocks=1627809201_434611088_2_1_0&matching_block_id=1627809201_434611088_2_1_0&sr_pri_blocks=1627809201_434611088_2_1_0__27500&from=searchresults,"Comfortable Accommodations: Grand Hotel Cairo Downtown in Cairo offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a balcony or terrace, bathrobes, and free WiFi.

Dining and Leisure: The hotel features a spa and wellness center, terrace, restaurant, and bar. Guests can enjoy African cuisine at the family-friendly restaurant with traditional and modern ambiance. Breakfast options include continental, vegetarian, vegan, halal, and kosher.

Prime Location: Located less than 0.6 mi from Tahrir Square and a 13-minute walk to The Egyptian Museum, the hotel is 9.9 mi from Cairo International Airport. Nearby attractions include Al-Azhar Mosque and Cairo Tower.",30.0491894363378,31.2426033911045,0.85
Ramses Hilton Hotel & Casino,476,8.5,https://www.booking.com/hotel/eg/ramses-hilton.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=4786409_274559468_2_42_0&highlighted_blocks=4786409_274559468_2_42_0&matching_block_id=4786409_274559468_2_42_0&sr_pri_blocks=4786409_274559468_2_42_0__47600&from_sustainable_property_sr=1&from=searchresults,"Overlooking the Nile River and just a 5-minute walk from the Cairo Museum, the Ramses Hilton features an elevated pool terrace heated in the winter, an on-site casino and gym. Guest rooms feature balconies offering Nile or panoramic city views.

All air-conditioned rooms are spacious and feature warm decoration. They come furnished with sofa and chairs and a work desk. There is also satellite flat-screen TV, a safe box and an alarm clock. Some rooms also feature panoramic views of the Nile River.

An array of international cuisines along with evening entertainment are available for guests at Ramses Hilton to enjoy. Ranging from Mediterranean specialties to traditional English cuisine at the Sherlock Holmes Pub. Namaste Indian Restaurant offers a delicious authentic Indian cuisine. An oriental café, Garden Court operates daily with live evening entertainment. And OPIA Lounge and Bar features panoramic views.

Cairo International Airport is 15 miles away and an airport transfer to the hotel is available (at a charge). | Couples in particular like the location – they rated it 9.1 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | Children 18 and above will be charged as adults at this property.",30.05016474580847,31.232006549835205,0.73
Pyramids Tower INN,60,9.7,https://www.booking.com/hotel/eg/pyramids-tower-inn-al-haram.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9jYWlyb0gxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCncWy0AbAAgHSAiRlNTA0NTYwMy0yZjk1LTRmM2ItOTJjMS0yMGQ3ZDljMDY5YmPYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=25d17d4eaea30ab3&srepoch=1779212968&all_sr_blocks=1606585005_432557992_2_41_0&highlighted_blocks=1606585005_432557992_2_41_0&matching_block_id=1606585005_432557992_2_41_0&sr_pri_blocks=1606585005_432557992_2_41_0__6000&from=searchresults,"Comfortable Accommodations: Pyramids Tower INN in Cairo offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a mini-bar, refrigerator, TV, and soundproofing for a pleasant stay.

Dining and Leisure: Guests can enjoy a terrace, restaurant, and free WiFi. The hotel provides a continental buffet breakfast and room service, catering to diverse preferences.

Convenient Location: Located 1.4 mi from the Great Sphinx and 2.1 mi from the Giza Pyramids, the hotel is 19 mi from Cairo International Airport. Nearby attractions include the Egyptian Museum and Cairo Tower.",29.973570916489745,31.154101688916025,11.12
